-0.217196,-0.272638,0.876332
-0.212051,-0.303026,0.856287
-0.203005,0.235913,0.831466
-0.196829,0.214971,0.807972
-0.196829,0.214971,0.807972
-0.299009,-0.553812,1.23276
-0.172457,0.154014,0.716378
-0.209656,0.221042,0.871291
-0.196242,-0.296665,0.822612
-0.195958,-0.32157,0.821277
-0.198044,-0.242661,0.833489
-0.186093,-0.272816,0.787259
-0.289888,-0.558096,1.24039
-0.187651,-0.0533189,0.807708
-0.193071,0.199477,0.831083
-0.198715,-0.263752,0.856427
-0.201582,0.223182,0.869056
-0.246603,-0.278451,1.06332
-0.194013,-0.245635,0.844017
-0.301749,-0.583768,1.31399
-0.20572,0.238008,0.896917
-0.190613,-0.164559,0.836888
-0.195094,-0.268499,0.861847
-0.167768,0.149408,0.742747
-0.181936,-0.238091,0.812275
-0.166481,0.125725,0.744571
-0.193843,0.210505,0.870362
-0.158654,0.1395,0.721787
-0.181018,-0.298104,0.831874
-0.188045,-0.0609122,0.865899
-0.180392,-0.259502,0.833445
-0.185392,-0.26688,0.85798
-0.183578,-0.295101,0.853768
-0.182969,0.203579,0.853833
-0.179655,-0.0555442,0.84843
-0.177269,-0.167204,0.850064
-0.160727,0.164552,0.77135
-0.183578,-0.239641,0.885282
-0.152722,0.126439,0.737182
-0.179047,-0.25891,0.867159
-0.179047,-0.25891,0.867159
-0.165232,-0.0225409,0.802459
-0.177612,-0.0565841,0.868443
-0.176407,-0.0642018,0.887118
-0.1784,-0.0646918,0.897579
-0.134137,0.119948,0.690674
-0.161545,-0.159244,0.83731
-0.145404,0.142213,0.775134
-0.145404,0.142213,0.775134
-0.159014,-0.0615027,0.86659
-0.13857,0.267806,0.77185
-0.152708,-0.169887,0.860265
-0.141258,0.104086,0.797165
-0.147664,0.0893132,0.839239
-0.148458,-0.0669504,0.857658
-0.123566,0.267667,0.757832
-0.123566,0.267667,0.757832
-0.134598,-0.305549,0.889387
-0.112952,0.26108,0.757923
-0.119366,-0.0175254,0.800786
-0.107969,-0.0410788,0.762142
-0.109411,0.260452,0.790867
-0.156868,-0.551268,1.24539
-0.0985516,-0.0478613,0.799125
-0.110984,-0.0431858,0.904951
-0.119615,-0.0246379,0.992599
-0.0934036,-0.0147657,0.810389
-0.0975526,-0.0492233,0.853687
-0.0940313,0.163777,0.834051
-0.0948711,-0.0319991,0.86498
-0.101084,-0.0105353,0.922757
-0.0991626,-0.0202736,0.909839
-0.0954823,-0.0546994,0.87778
-0.126972,-0.543907,1.22006
-0.0897738,-0.0182132,0.871315
-0.0820769,-0.0130492,0.819079
-0.0862188,-0.0337869,0.905469
-0.071871,-0.00995336,0.814216
-0.0663565,-0.181213,0.849651
-0.0602387,-0.0374312,0.83222
-0.058166,-0.00995776,0.829869
-0.058166,-0.00995776,0.829869
-0.0583417,-0.0184314,0.837091
-0.0536684,-0.00478947,0.775555
-0.0591237,-0.336076,0.889441
-0.0565404,-0.344467,0.888862
-0.0537805,-0.279923,0.846451
-0.0500086,-0.02746,0.820832
-0.0511628,-0.053348,0.841903
-0.0501508,-0.0375775,0.836034
-0.0522308,-0.0393546,0.874987
-0.0534307,-0.246376,0.919931
-0.0534307,-0.246376,0.919931
-0.049843,-0.0489667,0.861156
-0.0527814,-0.270543,0.924047
-0.0473389,-0.299091,0.852768
-0.0473389,-0.299091,0.852768
-0.0472223,-0.356736,0.8716
-0.0465036,-0.322644,0.890894
-0.043852,-0.219466,0.853235
-0.0496549,-0.317862,0.984886
-0.0468018,-0.292259,0.935057
-0.0434103,-0.264129,0.881084
-0.0419415,-0.329963,0.854106
-0.0419415,-0.329963,0.854106
-0.043451,-0.356048,0.888414
-0.0407683,-0.32745,0.860188
-0.0409628,-0.312769,0.873114
-0.0409628,-0.312769,0.873114
-0.0407308,-0.283749,0.861997
-0.038019,-0.0320311,0.823929
-0.0346551,-0.0473862,0.789538
-0.036114,-0.0437076,0.838902
-0.0355752,-0.34585,0.856571
-0.035507,-0.283505,0.878655
-0.0359987,0.127796,0.897166
-0.0349065,-0.297114,0.887138
-0.0328752,-0.33046,0.864162
-0.0313405,-0.353943,0.861719
-0.029399,-0.0423375,0.872562
-0.0282085,-0.2574,0.897389
-0.025777,-0.351764,0.838768
-0.0285904,-0.215514,0.92981
-0.024689,-0.340991,0.859461
-0.0253694,-0.345614,0.902606
-0.0244316,-0.050498,0.897478
-0.0224702,-0.30291,0.877005
-0.0229323,-0.306168,0.925131
-0.0196418,-0.249509,0.873386
-0.0189603,-0.304258,0.895836
-0.0183351,-0.256569,0.876346
-0.0183351,-0.256569,0.876346
-0.0178869,-0.0711538,0.86209
-0.0158663,-0.0686673,0.899493
-0.015828,-0.0685492,0.897071
-0.0162894,-0.257474,0.925886
-0.0128472,-0.25959,0.900547
-0.0119934,-0.212768,0.852273
-0.00820332,-0.0529793,0.89797
-0.00714881,-0.0166992,0.88723
-0.00292571,-0.118327,0.883059
-0.00176138,-0.114561,0.941156
-0.000938608,0.244703,1.05127
0.00754091,-0.0544566,0.887292
0.0107128,-0.0433141,0.850214
0.0134095,0.0584495,0.937176
0.0134095,0.0584495,0.937176
0.0135055,-0.0546904,0.924886
0.0135055,-0.0546904,0.924886
0.0147651,0.0199341,0.93518
0.0147651,0.0199341,0.93518
0.0169815,-0.0945185,0.90712
0.0195044,0.174433,0.895791
0.0193869,-0.0372901,0.869392
0.0237897,0.0370829,1.02162
0.0207256,0.217533,0.884494
0.0237468,-0.112149,0.93878
0.0214849,0.00828575,0.84616
0.022705,0.000232789,0.878349
0.022244,-0.0470458,0.847078
0.022244,-0.0470458,0.847078
0.0247746,-0.130384,0.92566
0.0268755,-0.0618675,0.923394
0.0302049,0.0646102,0.979979
0.0333233,-0.107931,1.00781
0.029708,0.00770366,0.847399
0.0305843,-4.91399e-05,0.857456
0.0348642,-0.150918,0.947587
0.0346009,-0.0469,0.888046
0.0417801,-0.114078,0.961448
0.0395128,0.199174,0.897103
0.0430046,-0.105634,0.963397
0.0417086,-0.147555,0.917972
0.0388982,-0.053384,0.855792
0.0431941,-0.141993,0.94577
0.0429188,-0.0644501,0.924038
0.0461682,-0.182108,0.96021
0.0442566,-0.206018,0.901997
0.0446802,-0.107697,0.85723
0.0469238,-0.212831,0.898935
0.0512486,-0.179382,0.965213
0.052067,-0.155849,0.950506
0.0472729,0.00815718,0.84791
0.0427004,-0.0549978,0.733028
0.0571919,-0.133612,0.983076
0.0439695,-0.0513188,0.743513
0.0439695,-0.0513188,0.743513
0.0589159,-0.101502,0.923792
0.0560528,-0.106562,0.863305
0.0556824,-0.0175043,0.842708
0.0583482,0.00809129,0.844503
0.0607327,-0.0962307,0.871755
0.066422,-0.0951163,0.949866
0.0702386,-0.115397,0.983387
0.0674451,-0.136166,0.940445
0.0784726,-0.121933,0.964924
0.0738253,-0.10548,0.90745
0.0824321,-0.11024,0.929647
0.0826991,-0.0566791,0.909092
0.0834487,-0.178127,0.913851
0.0815291,-0.0803105,0.883032
0.0853676,-0.162128,0.9248
0.0905547,-0.154362,0.977342
0.0869439,-0.105478,0.932092
0.0864826,-0.0899755,0.919227
0.0828265,-0.147067,0.878638
0.086898,-0.186304,0.910141
0.0903593,-0.135348,0.934493
0.0857124,-0.0234722,0.841945
0.0916627,-0.0528352,0.887942
0.0916627,-0.0528352,0.887942
0.0900019,-0.0388706,0.869231
0.0900019,-0.0388706,0.869231
0.0987873,-0.108735,0.947238
0.101579,-0.125725,0.977505
0.0819415,0.187972,0.786737
0.0983918,-0.139736,0.924045
0.102571,-0.132522,0.947508
0.109131,-0.0979453,0.989665
0.0737593,0.154945,0.662028
0.118699,-0.166568,1.0579
0.0881766,-0.0276321,0.779005
0.0881766,-0.0276321,0.779005
0.111796,-0.137307,0.972123
0.102489,-0.0911563,0.881778
0.0881675,-0.0192019,0.749777
0.094023,-0.0202912,0.793601
0.0943291,-0.0206916,0.794958
0.113714,-0.0912118,0.941074
0.120838,-0.133564,0.992989
0.0988929,-0.0214315,0.804468
0.10323,-0.0438827,0.83619
0.109782,-0.0373233,0.822919
0.123079,-0.0613839,0.921054
0.125204,-0.165915,0.930913
0.127266,-0.156608,0.922282
0.112491,-0.041631,0.800376
0.132397,-0.175288,0.941414
0.125297,-0.107991,0.87956
0.125243,-0.0137084,0.878071
0.140218,-0.138883,0.980407
0.128803,-0.0603931,0.900053
0.0979355,0.155246,0.68194
0.138982,-0.185962,0.965681
0.123384,-0.0654102,0.857261
0.135135,-0.122422,0.939211
0.140948,-0.193646,0.976835
0.130576,0.14896,0.902634
0.141291,-0.16155,0.974209
0.132001,-0.139294,0.896595
0.134078,-0.0400872,0.904963
0.123158,0.166629,0.825945
0.134621,-0.137533,0.901379
0.129783,-0.0214126,0.865446
0.14108,-0.113556,0.932278
0.120752,0.0598686,0.793526
0.12136,0.0537836,0.791229
0.128302,-0.036036,0.834572
0.122963,-0.112307,0.798444
0.126777,-0.0139986,0.809667
0.126777,-0.0139986,0.809667
0.136765,-0.0527951,0.866577
0.119807,-0.0754568,0.75583
0.159799,0.154124,0.969708
0.142712,0.0742913,0.863115
0.131459,-0.0305356,0.767418
0.176518,-0.0888635,1.01433
0.149003,-0.0440911,0.852706
0.150884,-0.0321241,0.862798
0.156789,-0.0833993,0.889924
0.148965,-0.0544087,0.837478
0.126861,0.0706341,0.71233
0.136985,0.161795,0.767832
0.136985,0.161795,0.767832
0.156889,-0.0734588,0.878232
0.15506,-0.00539233,0.855733
0.15695,-0.0643433,0.861345
0.110126,0.0680879,0.600661
0.147107,0.0199156,0.782363
0.152698,0.0205082,0.809734
0.147225,0.165945,0.775194
0.161347,0.0877488,0.847628
0.160439,-0.0435611,0.818197
0.155044,0.0277673,0.775348
0.164495,-0.0255559,0.823819
0.164009,-0.0360799,0.818653
0.174037,0.143502,0.853568
0.163538,0.0135676,0.801117
0.164818,0.0398405,0.807143
0.175682,-0.0469027,0.849171
0.234079,0.0586754,1.12657
0.189194,-0.0872559,0.912614
0.165188,0.0172999,0.791015
0.208047,-0.123844,0.990975
0.180548,0.16472,0.857211
0.214776,-0.1648,1.00295
0.22468,-0.184056,1.04626
0.182378,0.130149,0.844339
0.208861,0.122555,0.965619
0.180248,-0.0414035,0.832053
0.209992,-0.175769,0.9624
0.212194,-0.187261,0.97174
0.216873,-0.141535,0.986077
0.177768,-0.000526879,0.806466
0.183519,-0.139191,0.830194
0.188345,-0.105413,0.849608
0.195222,-0.172163,0.871007
0.168705,-0.13047,0.74895
0.169441,0.241135,0.750473
0.17998,0.132462,0.792719
0.212425,-0.167864,0.934098
0.207005,0.11997,0.908165
0.175534,-0.00976743,0.766032
0.189005,0.1842,0.824498
0.189005,0.1842,0.824498
0.189005,0.1842,0.824498
0.221835,-0.152771,0.96247
0.224556,-0.177518,0.971667
0.224269,-0.186179,0.968086
0.176733,0.243304,0.751424
0.18088,0.26018,0.753924
0.182849,0.249627,0.742641
0.232971,-0.11867,0.934651
0.232971,-0.11867,0.934651
0.199961,-0.00905377,0.799115
0.210131,0.144879,0.830498
0.210614,-0.0233212,0.826138
0.193785,0.243332,0.75764
0.206824,0.127494,0.806703
0.206824,0.127494,0.806703
0.233241,-0.113713,0.907931
0.233241,-0.113713,0.907931
0.199665,0.2684,0.772
0.244852,-0.140977,0.945132
0.204564,0.208667,0.788123
0.227961,0.132813,0.877154
0.239694,-0.0532792,0.917004
0.183782,0.14806,0.702711
0.204897,0.109184,0.782154
0.219595,0.0864738,0.827948
0.209071,0.143951,0.771811
0.216657,0.0659877,0.798098
0.255623,-0.130976,0.937725
0.0575133,0.0466971,0.21054
0.33719,-0.177726,1.23158
0.212296,0.128602,0.775292
0.212296,0.128602,0.775292
0.245603,-0.197617,0.890313
0.215427,0.103258,0.779528
0.254611,-0.215429,0.917978
0.251497,-0.139837,0.898797
0.251497,-0.139837,0.898797
0.222676,0.0826679,0.789636
0.284702,-0.181964,1.00852
0.238311,-0.054849,0.842846
0.238311,-0.054849,0.842846
0.217468,0.112098,0.768155
0.219132,0.119988,0.769707
0.268206,-0.401069,0.939584
0.0467704,0.00367008,0.163793
0.299814,-0.26354,1.04708
0.281242,-0.177092,0.978326
0.214898,0.129651,0.747482
0.195819,-0.0410725,0.680509
0.283531,-0.15375,0.978565
0.284221,-0.130439,0.977574
0.219697,0.0335192,0.755092
0.210301,0.0230475,0.718691
0.210301,0.0230475,0.718691
0.269315,-0.15414,0.918147
0.182685,-0.0355964,0.621366
0.182685,-0.0355964,0.621366
0.232008,0.111296,0.787591
0.214497,0.181734,0.728624
0.280653,-0.195894,0.950092
0.219482,0.0399404,0.741381
0.21799,0.105864,0.73697
0.257675,-0.0587757,0.869053
0.267902,-0.115599,0.90019
0.270966,-0.129882,0.910574
0.227949,0.0988077,0.764879
0.292213,-0.14888,0.978445
0.225914,0.0916269,0.749842
0.227765,0.0568164,0.755448
0.227765,0.0568164,0.755448
0.237772,0.0338448,0.782239
0.282566,-0.10557,0.929144
0.262353,-0.06363,0.8586
0.268429,-0.0652285,0.878102
0.229977,0.101584,0.75181
0.229977,0.101584,0.75181
0.210548,0.0706896,0.687255
0.276802,-0.143804,0.899977
0.229274,0.0281017,0.744162
0.30086,-0.1208,0.975185
0.303558,-0.109177,0.97405
0.297567,-0.158624,0.954316
0.304572,-0.130047,0.975342
0.243816,0.0336783,0.779677
0.290795,-0.21718,0.925128
0.249491,0.111312,0.793064
0.321018,-0.084806,1.01992
0.297465,-0.182635,0.944924
0.304088,-0.135936,0.964227
0.338611,0.24846,1.07266
0.309187,-0.245921,0.971474
0.238672,0.258483,0.747504
0.266502,-0.0332058,0.82855
0.232034,-0.0247588,0.720328
0.306971,-0.104517,0.949973
0.305366,-0.0590098,0.946132
0.282182,-0.0854432,0.870591
0.310037,-0.0935433,0.954281
0.277072,-0.0234251,0.849857
0.299003,-0.116073,0.916781
0.281917,-0.0752041,0.864502
0.284742,-0.0758499,0.873007
0.307023,-0.158702,0.940252
0.256037,0.205708,0.780723
0.323069,-0.111836,0.976952
0.307448,-0.199705,0.924643
0.310229,-0.178397,0.929699
0.307528,-0.11251,0.920054
0.300222,-0.149792,0.896469
0.326618,-0.104335,0.97248
0.385765,-0.300644,1.14665
0.23417,0.0256203,0.694827
0.301428,-0.0608634,0.891364
0.301428,-0.0608634,0.891364
0.256462,0.209755,0.757634
0.26075,0.20158,0.767211
0.26075,0.20158,0.767211
0.322425,-0.220397,0.948302
0.313469,-0.220222,0.920551
0.321037,-0.180601,0.940888
0.296653,0.212692,0.868549
0.349508,-0.269845,1.01783
0.261131,0.0739784,0.75772
0.265452,0.219383,0.769849
0.32485,-0.151756,0.93842
0.314196,-0.165635,0.906301
0.322208,-0.124107,0.925826
0.31134,-0.22306,0.893154
0.323433,-0.182188,0.926234
0.320529,-0.197953,0.91841
0.321227,-0.19857,0.920235
0.328206,-0.100826,0.93671
0.279528,-0.0293048,0.795592
0.269965,0.211778,0.767729
0.332419,-0.115724,0.943984
0.332852,-0.115885,0.944951
0.313825,-0.131607,0.888901
0.330994,-0.162068,0.930733
0.335567,-0.123512,0.941901
0.325898,-0.232913,0.913432
0.320032,-0.228212,0.896997
0.285969,0.206022,0.80045
0.330381,-0.151936,0.9223
0.331726,-0.133322,0.923366
0.287458,0.0297414,0.799002
0.342111,-0.123419,0.938702
0.333165,-0.211137,0.912618
0.343505,-0.153518,0.929808
0.354094,0.0583135,0.952039
0.349361,-0.231505,0.93856
0.34437,-0.249753,0.919289
0.333771,-0.142191,0.889376
0.349774,-0.148826,0.931363
0.32747,-0.102667,0.866448
0.351727,-0.214359,0.927712
0.358885,-0.239795,0.945264
0.354858,-0.172952,0.928467
0.356482,-0.165121,0.933175
0.345852,-0.250058,0.90471
0.340085,-0.0746758,0.888224
0.340085,-0.0746758,0.888224
0.351035,-0.226614,0.913941
0.402477,-0.130698,1.03817
0.292441,0.00887373,0.752754
0.36592,-0.158902,0.94037
0.328887,-0.0196566,0.843527
0.370263,-0.198792,0.946817
0.344175,-0.140256,0.879932
0.344175,-0.140256,0.879932
0.336039,-0.0629113,0.85661
0.36484,-0.211471,0.930525
0.328357,-0.0472801,0.836365
0.337174,-0.0484203,0.858102
0.366368,-0.224334,0.922597
0.338169,0.0514291,0.840656
0.370426,-0.234626,0.918316
0.370426,-0.234626,0.918316
0.370666,-0.154572,0.913516
0.358468,-0.0655879,0.882097
0.388733,-0.150321,0.952468
0.392738,-0.172524,0.956668
0.403311,-0.191463,0.977351
0.373252,-0.233313,0.902756
0.350699,-0.0579395,0.844957
0.331811,-0.00686948,0.797893
0.380641,-0.161309,0.913658
0.378562,-0.242631,0.904255
0.371222,-0.116331,0.887137
0.351506,0.0902568,0.836556
0.367524,0.094329,0.873507
0.370986,-0.126139,0.880218
0.37672,-0.0472134,0.891535
0.415371,-0.223105,0.976549
0.368942,-0.145559,0.867616
0.368942,-0.145559,0.867616
0.41834,-0.130262,0.977637
0.379251,0.10795,0.881139
0.38579,-0.0692126,0.895344
0.386042,-0.111655,0.89525
0.350747,-0.0449401,0.811818
0.375292,-0.0607245,0.854745
0.400956,-0.122873,0.912663
0.405185,0.0421533,0.920477
0.368844,0.0274906,0.831982
0.409073,-0.202665,0.922682
0.413011,-0.150852,0.923042
0.417088,-0.202349,0.926766
0.417088,-0.202349,0.926766
0.390764,-0.0413154,0.862571
0.425148,-0.231999,0.937575
0.416265,-0.219568,0.917372
0.417691,-0.0563679,0.911099
0.417691,-0.0563679,0.911099
0.354923,-0.217013,0.774537
0.38111,0.178256,0.827697
0.481204,-0.405616,1.0124
0.657463,-0.605645,1.38252
0.432228,-0.0542454,0.906134
0.417868,-0.0192056,0.870986
0.636659,-0.576809,1.32503
0.62586,-0.363877,1.29146
0.617053,-0.366937,1.26945
0.642894,-0.371193,1.30969
0.44225,-0.0754593,0.898618
0.458566,-0.0642493,0.925332
0.440852,-0.371677,0.881329
0.644516,-0.382498,1.28538
0.641804,-0.0893941,1.26434
0.450771,-0.366712,0.887804
0.668609,-0.390884,1.3061
0.374739,-0.0388705,0.730377
0.665902,-0.332527,1.27363
0.635039,-0.246523,1.19019
0.529683,-0.406857,0.991293
0.646809,-0.297815,1.2091
0.588933,-0.255289,1.09183
0.681426,-0.339195,1.2571
0.681426,-0.339195,1.2571
0.766151,-0.424084,1.40893
0.371627,-0.156257,0.682671
0.409001,0.0075576,0.742942
0.710499,-0.451568,1.26681
0.180253,-0.0681932,0.320737
0.775921,-0.531111,1.37837
0.774806,-0.469181,1.37332
0.79953,-0.525569,1.41476
0.379845,-0.0070851,0.668876
0.8612,-0.583474,1.51207
0.796168,-0.556091,1.39478
0.747252,-0.443982,1.30558
0.631947,-0.454006,1.10325
0.426044,0.00237384,0.742373
0.858685,-0.565724,1.4961
0.845706,-0.577615,1.47218
0.395899,-0.0020083,0.687414
0.780559,-0.541229,1.35505
0.348294,-0.124806,0.603312
0.348294,-0.124806,0.603312
0.812983,-0.468136,1.40185
0.622084,-0.216995,1.06374
0.622084,-0.216995,1.06374
0.827886,-0.580126,1.41204
0.769502,-0.440925,1.30827
0.769502,-0.440925,1.30827
0.339854,-0.115319,0.576847
0.339854,-0.115319,0.576847
0.804696,-0.537194,1.35946
-0.419621,-0.25502,0.901665
-0.704932,0.0229681,1.57443
-0.412557,-0.183484,0.920152
-0.947773,0.0330871,2.2158
-0.3504,-0.330522,0.799291
-0.254645,-0.0477539,0.744375
-0.235884,-0.0536951,0.759687
-0.232388,-0.0268066,0.754698
-0.232388,-0.0268066,0.754698
-0.238951,-0.0686528,0.778961
-0.231818,-0.0174082,0.760956
-0.261744,-0.270323,0.891402
-0.224257,-0.156149,0.836714
-0.245377,-0.255905,0.922128
-0.641343,-1.12692,2.51131
-0.210565,-0.281332,0.841252
-0.202208,-0.325127,0.819304
-0.591848,-1.19622,2.67005
-0.195369,-0.0592028,0.86852
-0.179949,-0.152296,0.839116
-0.145424,0.251249,0.784549
-0.138819,0.255523,0.759698
-0.147932,0.268117,0.835324
-0.118995,-0.0105843,0.796288
-0.102186,-0.0119821,0.773186
-0.102015,-0.0173009,0.801523
-0.0904517,-0.0675753,0.875513
-0.0904517,-0.0675753,0.875513
-0.0893907,-0.061504,0.87335
-0.0731352,-0.0540785,0.880172
-0.0694811,-0.030664,0.828894
-0.0550629,-0.0424421,0.844123
-0.0322167,-0.331526,0.835547
-0.00847967,-0.0780751,0.904527
-0.00205481,-0.0833444,0.903863
0.00228994,0.197766,0.895388
0.00375064,-0.107479,0.914559
0.00816546,-0.136553,0.914917
0.0163659,-0.0589615,0.877996
0.0258578,-0.037378,0.836359
0.180429,-1.39556,3.16411
0.0500497,-0.197976,0.908756
0.220718,-1.39322,3.15515
0.223967,-1.42068,3.14917
0.0642569,-0.0711523,0.916264
0.258565,-1.40242,3.19394
0.263838,-1.42957,3.16665
0.092443,-0.185037,0.908616
0.0978458,-0.167713,0.917366
0.113463,-0.107763,0.950207
0.125351,-0.16031,0.97569
0.147732,0.176759,0.946966
0.137205,0.206253,0.85108
0.147583,0.19298,0.864169
0.134532,-0.016868,0.789239
0.238007,-0.142599,0.989657
0.262205,-0.170085,1.01421
0.259612,-0.136166,0.97421
0.277449,-0.223057,0.948594
0.300329,-0.135541,0.986322
0.307336,-0.12387,0.969067
0.306344,-0.207876,0.931372
1.06934,-1.41183,3.16664
0.288405,-0.0513244,0.873946
0.310238,-0.195193,0.920497
0.324822,-0.13813,0.946076
0.319837,-0.208505,0.918979
1.0638,-1.29602,2.97721
0.35437,-0.119369,0.946722
0.379606,-0.111055,1.0015
0.357294,-0.237231,0.908671
0.375794,-0.183486,0.939839
0.376482,-0.173122,0.934863
0.37676,-0.25195,0.910542
0.451167,-0.12712,1.01885
0.415602,-0.0369332,0.865161
1.44516,-1.26162,2.95521
2.47603,-1.33354,4.13897
3.16336,-2.02765,5.27675
-0.623233,-0.361706,1.14953
-0.473925,-0.241085,0.986648
-0.463538,-0.245148,0.965733
-0.412543,-0.259879,0.879389
-0.378001,-0.297839,0.790196
-0.368918,-0.287497,0.760974
-0.409006,-0.210938,0.879935
-0.405524,-0.240043,0.881267
-0.41703,-0.170241,0.914476
-0.41703,-0.170241,0.914476
-0.417872,-0.161505,0.920242
-0.426157,-0.113037,0.957657
-0.357093,-0.29238,0.7776
-0.377419,-0.221313,0.838616
-0.425484,-0.11371,0.979434
-0.409748,-0.0932096,0.94586
-0.409748,-0.0932096,0.94586
-0.446691,0.0228252,1.05634
-0.351924,-0.235065,0.800523
-0.351924,-0.235065,0.800523
-0.330649,-0.21545,0.77262
-0.329584,-0.23318,0.778598
-0.371804,-0.0823106,0.912514
-0.34461,-0.0342343,0.818185
-0.375036,-0.0759539,0.936175
-0.367947,-0.085944,0.921402
-0.325232,-0.21529,0.789649
-0.316638,-0.228224,0.764805
